"id","question","question_concept","choices","gold_answer","M_output","M_confidence","M_Correctness","P_output","P_confidence","P_Correctness","Q_output","Q_confidence","Q_Correctness","M_output_d1","M_confidence_d1","M_Correctness_d1","P_output_d1","P_confidence_d1","P_Correctness_d1","Q_output_d1","Q_confidence_d1","Q_Correctness_d1","M_output_d2","M_confidence_d2","M_Correctness_d2","P_output_d2","P_confidence_d2","P_Correctness_d2","Q_output_d2","Q_confidence_d2","Q_Correctness_d2","M_output_d3","M_confidence_d3","M_Correctness_d3","P_output_d3","P_confidence_d3","P_Correctness_d3","Q_output_d3","Q_confidence_d3","Q_Correctness_d3","M_output_d4","M_confidence_d4","M_Correctness_d4","P_output_d4","P_confidence_d4","P_Correctness_d4","Q_output_d4","Q_confidence_d4","Q_Correctness_d4"
"281cfc48534dff007f079127d783d896","The person put on lotion, what did they want?","person","  A) fresh smell
  B) good credit
  C) smooth skin
  D) fresh produce
  E) headache","C","C","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"5281d93d60f0211457be3fbe391b6953","Eating breakfast in bed can make you feel what, assuming that you don't spill anything?","eating breakfast in bed","  A) vomiting
  B) pleasure
  C) happiness
  D) contentment
  E) mess","D","D","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"e265c5c0ca20d6e00c9fa8f319d8a70e","What would an adult man do to get ready for work?","adult","  A) dress herself
  B) shower
  C) dress himself
  D) drink beer
  E) drive train","C","C","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"6a863576a54d17a6532e124a8b2ac15c","The woman picked from an apple tree while surrounded by other trees, where was she?","apple tree","  A) illinois
  B) woods
  C) new york
  D) indiana
  E) farmer's market","B","B","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"24bb2394b6bd778b607ca923aee8e994","Mom is tidying a house, where would she put the loose dictionary?","dictionary","  A) shelf
  B) library
  C) classroom
  D) table
  E) desk","A","A","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"be24e81e1761b422038365cd06e82edd","The judge did not take this part of the job lightly, the man was guilty but it was his passing sentence that condemned the man to what?","passing sentence","  A) go to jail
  B) incarceration
  C) intercourse
  D) death
  E) judgement","D","D","0.9","CORRECT","D","0.9","CORRECT","","0.5","INCORRECT","D","0.95","CORRECT","D","0.9","CORRECT","","0.5","INCORRECT","D","0.98","CORRECT","D","0.9","CORRECT","","0.5","INCORRECT","D","0.99","CORRECT","D","0.9","CORRECT","","0.5","INCORRECT","D","0.99","CORRECT","D","0.9","CORRECT","","0.5","INCORRECT"
"99a48d64cd006ffea87cfa90b70a1779","Simon bought a cow because he wanted to put it to work.   He didn't want any meat for it.  Where might Simon be taking the cow?","cow","  A) countryside
  B) city
  C) dairy farm
  D) butcher shop
  E) canada","C","C","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"621d52d498adeb41ecb372b53b0fcaa1","What would children do if they are bored?","children","  A) walk
  B) change shoes
  C) play tag
  D) smell smoke
  E) reach over","C","C","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"2c1f36267c3663cd1bb22e33f297be1b","Behind what small door are canned goods usually kept in?","canned goods","  A) cabinet
  B) pantry
  C) kitchen
  D) cupboard
  E) shelf","D","D","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"0a678030fce19b9117ae66c9c25de176_1","While laid up in the hospital she tried remembering good times, like that massage on vacation that brought great what?","remembering","  A) dream
  B) knowing
  C) depression
  D) pleasure
  E) nostalgia","D","D","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"fcd70a597379ac881085a01e342ad14d","If I want to maximize my number of potential customers, where should I build a new department store?","department store","  A) idaho
  B) shopping mall
  C) big city
  D) in town
  E) new york","C","C","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"ee17387dd4b07989289d3bb52af6e1bd","Where is a good place to get a ball?","ball","  A) kitchen
  B) child's hand
  C) street
  D) toy store
  E) soccer game","D","D","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"4c1c40318e80663bff06da16b25ee2fa","What common chemical reaction is often used as a heat source?","heat source","  A) coal or wood
  B) fire
  C) lava
  D) house
  E) solar energy","B","B","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"cd82b8028c5eebd83fe699a378081a27","Where could you put a dollar that would make it hard to get out without breaking?","dollar","  A) cash drawer
  B) piggy bank
  C) purse
  D) box
  E) pocket","B","B","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"9d4ba0de43138f1c11fe743fdeec3711","I'm at a restaurant ans want a glass of milk, how do I find out if they serve that?","glass of milk","  A) accompaniment to meal
  B) waitress
  C) cafeteria
  D) home
  E) menu","E","E","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"425b0b6a8a1ab08dd22112225f7d5b80","What could contain no more than around 100 people?","people","  A) apartment
  B) classroom
  C) buildings
  D) car
  E) audience","B","B","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"d628915698086f4ce0803d11c956c81f","John joined the army because he wanted to see the world.  When the fighting started, he only saw what sort of things?","army","  A) fort
  B) orphans
  C) battlefield
  D) other countries
  E) war","C","C","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"1b3bf9c8c110a5a99112d8b2a9c7b2fc","where do children play a game?","game","  A) toy store
  B) bar
  C) casino
  D) table
  E) family room","E","E","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"7056e96e868c41ea64b83d64ca04a17a","What could happen after driving car that does not involve pain?","driving car","  A) automobile accidents
  B) backache
  C) eye strain
  D) getting tired
  E) car crash","D","D","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"c25090c0c98a9f6d3422fc18ad619485","In what place could you find air that has been breathed by only a few people recently?","air","  A) train station
  B) house
  C) cupboard
  D) cricket stadium
  E) surface of earth","B","C","0.8","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.85","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.9","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"7914facfac0229988dbd1f08de595257","what happens to a company when it is bankrupt?","company","  A) liquidated
  B) own resources
  C) branch out
  D) commit crime
  E) game over","A","A","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"426b4d98b3be2bba2da369201df57b93","Blood isn't usually spilled during what sport that doesn't allow the use of hands?","blood","  A) soccer game
  B) capillaries
  C) ball
  D) animals
  E) person","A","A","1.0","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","1.0","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","1.0","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","1.0","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","1.0","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"a761edb5bcd7ba65469c728120d784b0","The dog ran to the front window and barked, this is because of a presence at the what?","window","  A) building
  B) friend's house
  C) classroom
  D) window
  E) front door","E","E","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"9527d2260447025abb4c16c01a94362e","Where would you find a sign with some people lined up next to it?","sign","  A) bus stop
  B) street corner
  C) roadblock
  D) fast food drive thru
  E) city","A","A","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"053cf211b1d127fd8367a6b525a9b5d1","Sometimes it felt like being able to pay bills was the only reason he was actively what?","pay bills","  A) pay debts
  B) make money
  C) having money
  D) making money
  E) keep house","D","D","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"61db8bfe6897f7e9c94ca01f18b81247","John just made first violin.  This is  is a position on what?","first violin","  A) violin case
  B) symphony orchestra
  C) class
  D) learning to play violin
  E) music store","B","B","1.0","CORRECT","B","1.0","CORRECT","","0.5","INCORRECT","B","1.0","CORRECT","B","1.0","CORRECT","","0.5","INCORRECT","B","1.0","CORRECT","B","1.0","CORRECT","","0.5","INCORRECT","B","1.0","CORRECT","B","1.0","CORRECT","","0.5","INCORRECT","B","1.0","CORRECT","B","1.0","CORRECT","","0.5","INCORRECT"
"8925c36be89c1dac1895bfcaa00af669","Where can someone keep a digital file?","file","  A) suitcase
  B) filing cabinet
  C) computer
  D) desk drawer
  E) cloud","C","C","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"023e0dc9dc6e38d0022071863faf0b24","What appliance uses water and soap?","water","  A) washing machine
  B) space shuttle
  C) blender
  D) disneyland
  E) surface of earth","A","A","1.0","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","1.0","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","1.0","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","1.0","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","1.0","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"16912e49de8f6dc76587313d412939fb","I am looking to buy honey right from an apiary, where should I go?","honey","  A) jar
  B) stick to fingers
  C) beehive
  D) stick to fingers
  E) farmer's market","E","C","0.9","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"1d07feee00546a112dec6217c2bb8211","Where would someone likely bring an attache case?","attache case","  A) overhead compartment
  B) chair
  C) hospital
  D) in shirt
  E) business meeting","E","E","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"e5560742a17cd947a286bd9554733dd9","i like to examine different things,why do books the chapters on the back","curiosity","  A) examine thing
  B) go somewhere
  C) knit
  D) read book
  E) see particular program","D","D","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"1c6276430327d4bd9d1574f7a0ee7279","The whole family was playing cards, they were full of joy and what?","playing cards","  A) sadness
  B) happiness
  C) amusement
  D) losing money
  E) anger","B","B","0.9","CORRECT","C","0.9","INCORRECT","","0.5","INCORRECT","B","0.95","CORRECT","C","0.9","INCORRECT","","0.5","INCORRECT","B","0.95","CORRECT","C","0.9","INCORRECT","","0.5","INCORRECT","B","0.95","CORRECT","C","0.9","INCORRECT","","0.5","INCORRECT","B","0.95","CORRECT","C","0.9","INCORRECT","","0.5","INCORRECT"
"af05b2fcdea00def1a6b06d92f9e302e","Jimmy wanted a beer but his wife was an alcoholic on probation.  Where might he go?","alcoholic","  A) neighbor's house
  B) bridge
  C) home
  D) homeless shelter
  E) prison","A","C","0.9","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"273325ff03af43788ef0c0088b3b3e08","What country has with the capital of Amsterdam has a Fortis bank?","fortis","  A) netherlands
  B) utrecht
  C) brussels
  D) belgium
  E) denmark","A","A","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"3a50c01dd53dfede034c7a651f5d1b53","What building has a ot of glue bottles?","glue","  A) art room
  B) police station
  C) classroom
  D) desk drawer
  E) school","E","A","0.9","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"ff27630bebc1e4637efd60af36d3aa1a","The king was to meet an ambassador, where would the meet?","king","  A) court
  B) dinning room
  C) throne room
  D) monarchy
  E) castle","C","C","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"21ef5bca653dd05e1083efb0088b700a","Where do kids play with a ball that is concrete?","ball","  A) street
  B) soccer field
  C) soccer game
  D) central park
  E) pool table","A","B","0.9","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.9","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"9a5ae9ae6a2a726264402ae77be3a5f6","Diving off a cliff for a cartoon character often ends in comedic what?","diving","  A) exhilaration
  B) dismemberment
  C) spinal injuries
  D) getting wet
  E) splats","E","E","0.9","CORRECT","E","0.9","CORRECT","","0.5","INCORRECT","E","0.95","CORRECT","E","0.9","CORRECT","","0.5","INCORRECT","E","0.98","CORRECT","E","0.9","CORRECT","","0.5","INCORRECT","E","0.99","CORRECT","E","0.9","CORRECT","","0.5","INCORRECT","E","0.99","CORRECT","E","0.9","CORRECT","","0.5","INCORRECT"
"30295d0b6555ce0ce93d6d8d203fa3e9","Jimmy didn't like going to the party.  It seemed like the guys there did nothing but what?","going to party","  A) dance
  B) getting drunk
  C) meet new people
  D) having fun
  E) have fun","B","B","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"eea25e5cd3cd9ed7f1456ed15e10f4c5","Where does a person need to get when they have more kids?","person","  A) compliments
  B) understand themselves
  C) life partner
  D) second chances
  E) larger house","E","E","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"8ecfe2162ffddef20926ef2b3bc8044f","Where would a special ficus be found?","ficus","  A) botanical garden
  B) doctor's office
  C) in a sea
  D) public place
  E) arboretum","A","A","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"1a6d05487564a060d9636c28f3ad0f87","James is apply for a job that he really wants. He knows that it will be a good fit and he has experience, but he doesn't have all the qualifications that they're asking for, so he's worried about what?","applying for job","  A) acceptance
  B) rejection
  C) hope
  D) less sleep
  E) employment","B","B","0.9","CORRECT","B","0.9","CORRECT","","0.5","INCORRECT","B","0.95","CORRECT","B","0.9","CORRECT","","0.5","INCORRECT","B","0.98","CORRECT","B","0.9","CORRECT","","0.5","INCORRECT","B","0.99","CORRECT","B","0.9","CORRECT","","0.5","INCORRECT","B","0.99","CORRECT","B","0.9","CORRECT","","0.5","INCORRECT"
"166a64fb204a93679ce2d2bc89c44766","What is a sign that you might not be living soon?","living","  A) growing older
  B) reproducing
  C) shuddering
  D) perspiration
  E) palpitations","E","A","0.9","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"fa2f471d6215f07c68fd24a6d6072279","Riding bike through rough terrain can be dangerous, one could find themselves what?","riding bike","  A) pleasure
  B) accident
  C) get somewhere
  D) hurt
  E) falling down","E","D","0.9","INCORRECT","B","0.9","INCORRECT","","0.5","INCORRECT","D","0.95","INCORRECT","B","0.9","INCORRECT","","0.5","INCORRECT","D","0.95","INCORRECT","B","0.9","INCORRECT","","0.5","INCORRECT","D","0.95","INCORRECT","B","0.9","INCORRECT","","0.5","INCORRECT","D","0.95","INCORRECT","B","0.9","INCORRECT","","0.5","INCORRECT"
"060a29ea956bac3a63edb3b14d13e17b","What would a document be if it is not obtuse?","obtuse","  A) pointed
  B) bright
  C) easy
  D) clear
  E) acute angled","D","D","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"db74d4777b797cb02ffeca40109dbf66","For convenience some customers want things straight to the doorstep and use what?","customers","  A) mail orders
  B) demand satisfaction
  C) place money on counter
  D) pay merchants with money
  E) spend money","A","A","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"00d1b14120c83326aefe1efc984c9b99","What is a great, but non-specific, overall benefit of exercise?","exercising","  A) good health
  B) heart attacks
  C) relaxation
  D) rest
  E) fatigue","A","A","0.9","CORRECT","A","1.0","CORRECT","","0.5","INCORRECT","A","0.95","CORRECT","A","1.0","CORRECT","","0.5","INCORRECT","A","0.98","CORRECT","A","1.0","CORRECT","","0.5","INCORRECT","A","0.99","CORRECT","A","1.0","CORRECT","","0.5","INCORRECT","A","1.0","CORRECT","A","1.0","CORRECT","","0.5","INCORRECT"
"64539b804a1bc60aeaa08445a4a73e56","Where does a spoon go on one side of a plate?","spoon","  A) bowl of soup
  B) serving dish
  C) table setting
  D) placemat
  E) glass of iced tea","C","C","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"31639b8e660f6067c5e7fdad401c691d","Where is a note likely to indicate a melody?","note","  A) fridge
  B) a classroom
  C) envelope
  D) medical chart
  E) sheet music","E","E","1.0","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","1.0","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","1.0","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","1.0","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","1.0","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"700b354741df6b360ca2b18d3eaa90f3","what can years of playing tennis lead to?","playing tennis","  A) tennis elbow
  B) proffesional player
  C) exercise
  D) victory
  E) becoming tired","A","A","0.9","CORRECT","A","0.9","CORRECT","","0.5","INCORRECT","A","0.95","CORRECT","A","0.9","CORRECT","","0.5","INCORRECT","A","0.98","CORRECT","A","0.9","CORRECT","","0.5","INCORRECT","A","0.99","CORRECT","A","0.9","CORRECT","","0.5","INCORRECT","A","0.99","CORRECT","A","0.9","CORRECT","","0.5","INCORRECT"
